Booking_ID,User_ID,Car_ID,City,Car_Model,Category,Booking_Date,Rental_Days,Total_Amount,Year,Month,DayOfWeek,Week,Amount_per_Day
801,171,204,Delhi,Maruti Alto,Sedan,2026-03-11,9,6629,2026,2026-03,Wednesday,2026-03-09/2026-03-15,736.5555555555555
802,130,258,Delhi,Hyundai Creta,Hatchback,2026-03-12,1,11573,2026,2026-03,Thursday,2026-03-09/2026-03-15,11573.0
803,147,241,Mumbai,Tata Nexon,SUV,2026-03-13,7,7414,2026,2026-03,Friday,2026-03-09/2026-03-15,1059.142857142857
804,126,242,Pune,Hyundai Creta,SUV,2026-03-14,9,11436,2026,2026-03,Saturday,2026-03-09/2026-03-15,1270.6666666666667
805,131,232,Bangalore,Hyundai Creta,Hatchback,2026-03-15,3,6245,2026,2026-03,Sunday,2026-03-09/2026-03-15,2081.6666666666665
806,164,225,Pune,Swift Dzire,Hatchback,2026-03-16,9,6082,2026,2026-03,Monday,2026-03-16/2026-03-22,675.7777777777778
807,184,208,Delhi,Tata Nexon,Sedan,2026-03-17,3,7868,2026,2026-03,Tuesday,2026-03-16/2026-03-22,2622.6666666666665
808,119,273,Bangalore,Tata Nexon,Hatchback,2026-03-18,4,11543,2026,2026-03,Wednesday,2026-03-16/2026-03-22,2885.75
809,109,200,Delhi,Swift Dzire,Sedan,2026-03-19,9,8729,2026,2026-03,Thursday,2026-03-16/2026-03-22,969.8888888888889
810,165,280,Delhi,Tata Nexon,SUV,2026-03-20,3,12288,2026,2026-03,Friday,2026-03-16/2026-03-22,4096.0
811,125,226,Delhi,Swift Dzire,Sedan,2026-03-21,1,8961,2026,2026-03,Saturday,2026-03-16/2026-03-22,8961.0
812,135,222,Pune,Maruti Alto,SUV,2026-03-22,7,9651,2026,2026-03,Sunday,2026-03-16/2026-03-22,1378.7142857142858
813,126,288,Mumbai,Maruti Alto,SUV,2026-03-23,2,14946,2026,2026-03,Monday,2026-03-23/2026-03-29,7473.0
814,172,237,Delhi,Tata Nexon,Sedan,2026-03-24,8,13330,2026,2026-03,Tuesday,2026-03-23/2026-03-29,1666.25
815,150,222,Bangalore,Hyundai Creta,SUV,2026-03-25,3,4837,2026,2026-03,Wednesday,2026-03-23/2026-03-29,1612.3333333333333
816,163,243,Bangalore,Swift Dzire,Sedan,2026-03-26,7,12431,2026,2026-03,Thursday,2026-03-23/2026-03-29,1775.857142857143
817,167,295,Delhi,Maruti Alto,SUV,2026-03-27,2,8114,2026,2026-03,Friday,2026-03-23/2026-03-29,4057.0
818,150,295,Mumbai,Kia Seltos,Sedan,2026-03-28,1,9588,2026,2026-03,Saturday,2026-03-23/2026-03-29,9588.0
819,102,230,Pune,Kia Seltos,SUV,2026-03-29,4,5840,2026,2026-03,Sunday,2026-03-23/2026-03-29,1460.0
820,196,219,Pune,Tata Nexon,Sedan,2026-03-30,3,6906,2026,2026-03,Monday,2026-03-30/2026-04-05,2302.0
821,156,216,Mumbai,Swift Dzire,Sedan,2026-03-31,6,6557,2026,2026-03,Tuesday,2026-03-30/2026-04-05,1092.8333333333333
822,177,255,Bangalore,Swift Dzire,Sedan,2026-04-01,1,9776,2026,2026-04,Wednesday,2026-03-30/2026-04-05,9776.0
823,195,243,Pune,Swift Dzire,Sedan,2026-04-02,6,10050,2026,2026-04,Thursday,2026-03-30/2026-04-05,1675.0
824,146,248,Delhi,Maruti Alto,Hatchback,2026-04-03,7,10904,2026,2026-04,Friday,2026-03-30/2026-04-05,1557.7142857142858
825,114,205,Bangalore,Swift Dzire,Hatchback,2026-04-04,8,11652,2026,2026-04,Saturday,2026-03-30/2026-04-05,1456.5
826,159,283,Bangalore,Tata Nexon,SUV,2026-04-05,2,4122,2026,2026-04,Sunday,2026-03-30/2026-04-05,2061.0
827,137,225,Mumbai,Swift Dzire,Hatchback,2026-04-06,6,2022,2026,2026-04,Monday,2026-04-06/2026-04-12,337.0
828,100,229,Pune,Maruti Alto,Hatchback,2026-04-07,4,5283,2026,2026-04,Tuesday,2026-04-06/2026-04-12,1320.75
829,100,262,Bangalore,Tata Nexon,Hatchback,2026-04-08,7,11221,2026,2026-04,Wednesday,2026-04-06/2026-04-12,1603.0
830,119,200,Bangalore,Tata Nexon,Sedan,2026-04-09,1,14749,2026,2026-04,Thursday,2026-04-06/2026-04-12,14749.0
831,164,279,Bangalore,Tata Nexon,SUV,2026-04-10,4,10588,2026,2026-04,Friday,2026-04-06/2026-04-12,2647.0
832,129,224,Pune,Kia Seltos,Sedan,2026-04-11,7,14947,2026,2026-04,Saturday,2026-04-06/2026-04-12,2135.285714285714
833,160,248,Mumbai,Maruti Alto,Sedan,2026-04-12,2,9403,2026,2026-04,Sunday,2026-04-06/2026-04-12,4701.5
834,172,222,Pune,Tata Nexon,Sedan,2026-04-13,5,1448,2026,2026-04,Monday,2026-04-13/2026-04-19,289.6
835,191,298,Pune,Hyundai Creta,SUV,2026-04-14,4,8701,2026,2026-04,Tuesday,2026-04-13/2026-04-19,2175.25
836,157,212,Delhi,Tata Nexon,SUV,2026-04-15,5,14769,2026,2026-04,Wednesday,2026-04-13/2026-04-19,2953.8
837,162,275,Bangalore,Kia Seltos,Sedan,2026-04-16,4,8565,2026,2026-04,Thursday,2026-04-13/2026-04-19,2141.25
838,161,211,Mumbai,Maruti Alto,Sedan,2026-04-17,4,13899,2026,2026-04,Friday,2026-04-13/2026-04-19,3474.75
839,158,215,Delhi,Swift Dzire,Hatchback,2026-04-18,3,4972,2026,2026-04,Saturday,2026-04-13/2026-04-19,1657.3333333333333
840,137,250,Pune,Tata Nexon,Sedan,2026-04-19,7,1512,2026,2026-04,Sunday,2026-04-13/2026-04-19,216.0
841,159,296,Bangalore,Hyundai Creta,Hatchback,2026-04-20,1,7704,2026,2026-04,Monday,2026-04-20/2026-04-26,7704.0
842,124,224,Delhi,Swift Dzire,Hatchback,2026-04-21,3,5287,2026,2026-04,Tuesday,2026-04-20/2026-04-26,1762.3333333333333
843,126,265,Pune,Swift Dzire,Hatchback,2026-04-22,4,10825,2026,2026-04,Wednesday,2026-04-20/2026-04-26,2706.25
844,103,257,Delhi,Tata Nexon,Sedan,2026-04-23,5,2073,2026,2026-04,Thursday,2026-04-20/2026-04-26,414.6
845,122,274,Pune,Kia Seltos,Hatchback,2026-04-24,7,11583,2026,2026-04,Friday,2026-04-20/2026-04-26,1654.7142857142858
846,197,244,Delhi,Hyundai Creta,SUV,2026-04-25,6,5152,2026,2026-04,Saturday,2026-04-20/2026-04-26,858.6666666666666
847,110,201,Pune,Hyundai Creta,Hatchback,2026-04-26,8,2598,2026,2026-04,Sunday,2026-04-20/2026-04-26,324.75
848,107,226,Bangalore,Kia Seltos,SUV,2026-04-27,3,12687,2026,2026-04,Monday,2026-04-27/2026-05-03,4229.0
849,122,280,Pune,Swift Dzire,Hatchback,2026-04-28,6,4410,2026,2026-04,Tuesday,2026-04-27/2026-05-03,735.0
850,132,261,Mumbai,Swift Dzire,SUV,2026-04-29,9,9247,2026,2026-04,Wednesday,2026-04-27/2026-05-03,1027.4444444444443
851,142,288,Mumbai,Swift Dzire,Hatchback,2026-04-30,8,13389,2026,2026-04,Thursday,2026-04-27/2026-05-03,1673.625
852,166,248,Mumbai,Kia Seltos,Hatchback,2026-05-01,1,5647,2026,2026-05,Friday,2026-04-27/2026-05-03,5647.0
853,173,275,Bangalore,Tata Nexon,Sedan,2026-05-02,6,13671,2026,2026-05,Saturday,2026-04-27/2026-05-03,2278.5
854,140,200,Delhi,Kia Seltos,SUV,2026-05-03,9,13364,2026,2026-05,Sunday,2026-04-27/2026-05-03,1484.888888888889
855,112,225,Pune,Tata Nexon,Hatchback,2026-05-04,4,11843,2026,2026-05,Monday,2026-05-04/2026-05-10,2960.75
856,129,295,Delhi,Hyundai Creta,Sedan,2026-05-05,7,14852,2026,2026-05,Tuesday,2026-05-04/2026-05-10,2121.714285714286
857,132,262,Pune,Maruti Alto,SUV,2026-05-06,8,12807,2026,2026-05,Wednesday,2026-05-04/2026-05-10,1600.875
858,161,213,Bangalore,Swift Dzire,Hatchback,2026-05-07,1,13024,2026,2026-05,Thursday,2026-05-04/2026-05-10,13024.0
859,153,257,Bangalore,Kia Seltos,Sedan,2026-05-08,7,1664,2026,2026-05,Friday,2026-05-04/2026-05-10,237.71428571428572
860,101,293,Pune,Tata Nexon,Hatchback,2026-05-09,9,9320,2026,2026-05,Saturday,2026-05-04/2026-05-10,1035.5555555555557
861,119,214,Delhi,Tata Nexon,SUV,2026-05-10,9,7997,2026,2026-05,Sunday,2026-05-04/2026-05-10,888.5555555555555
862,191,247,Mumbai,Hyundai Creta,SUV,2026-05-11,4,11425,2026,2026-05,Monday,2026-05-11/2026-05-17,2856.25
863,149,212,Bangalore,Maruti Alto,SUV,2026-05-12,7,4886,2026,2026-05,Tuesday,2026-05-11/2026-05-17,698.0
864,181,206,Bangalore,Kia Seltos,Hatchback,2026-05-13,4,13726,2026,2026-05,Wednesday,2026-05-11/2026-05-17,3431.5
865,194,234,Delhi,Hyundai Creta,Hatchback,2026-05-14,2,9938,2026,2026-05,Thursday,2026-05-11/2026-05-17,4969.0
866,134,273,Mumbai,Kia Seltos,Sedan,2026-05-15,6,6969,2026,2026-05,Friday,2026-05-11/2026-05-17,1161.5
867,199,264,Pune,Hyundai Creta,Hatchback,2026-05-16,9,7469,2026,2026-05,Saturday,2026-05-11/2026-05-17,829.8888888888889
868,105,283,Bangalore,Maruti Alto,Sedan,2026-05-17,8,11032,2026,2026-05,Sunday,2026-05-11/2026-05-17,1379.0
869,122,205,Mumbai,Tata Nexon,Hatchback,2026-05-18,6,6344,2026,2026-05,Monday,2026-05-18/2026-05-24,1057.3333333333333
870,192,281,Bangalore,Tata Nexon,Hatchback,2026-05-19,7,13227,2026,2026-05,Tuesday,2026-05-18/2026-05-24,1889.5714285714287
871,174,258,Bangalore,Maruti Alto,Sedan,2026-05-20,7,2548,2026,2026-05,Wednesday,2026-05-18/2026-05-24,364.0
872,115,223,Pune,Hyundai Creta,Sedan,2026-05-21,7,14490,2026,2026-05,Thursday,2026-05-18/2026-05-24,2070.0
873,138,219,Mumbai,Hyundai Creta,Hatchback,2026-05-22,8,12070,2026,2026-05,Friday,2026-05-18/2026-05-24,1508.75
874,169,248,Bangalore,Maruti Alto,SUV,2026-05-23,4,11868,2026,2026-05,Saturday,2026-05-18/2026-05-24,2967.0
875,142,262,Pune,Tata Nexon,SUV,2026-05-24,1,3973,2026,2026-05,Sunday,2026-05-18/2026-05-24,3973.0
876,158,275,Pune,Tata Nexon,SUV,2026-05-25,7,1093,2026,2026-05,Monday,2026-05-25/2026-05-31,156.14285714285714
877,134,278,Bangalore,Kia Seltos,SUV,2026-05-26,7,8724,2026,2026-05,Tuesday,2026-05-25/2026-05-31,1246.2857142857142
878,180,258,Delhi,Kia Seltos,SUV,2026-05-27,3,8142,2026,2026-05,Wednesday,2026-05-25/2026-05-31,2714.0
879,196,285,Pune,Hyundai Creta,Hatchback,2026-05-28,4,5247,2026,2026-05,Thursday,2026-05-25/2026-05-31,1311.75
880,179,235,Delhi,Hyundai Creta,Hatchback,2026-05-29,5,11858,2026,2026-05,Friday,2026-05-25/2026-05-31,2371.6
881,190,208,Mumbai,Kia Seltos,Sedan,2026-05-30,2,11357,2026,2026-05,Saturday,2026-05-25/2026-05-31,5678.5
882,157,293,Pune,Kia Seltos,Sedan,2026-05-31,2,3916,2026,2026-05,Sunday,2026-05-25/2026-05-31,1958.0
883,121,297,Delhi,Hyundai Creta,Sedan,2026-06-01,5,9196,2026,2026-06,Monday,2026-06-01/2026-06-07,1839.2
884,117,231,Mumbai,Kia Seltos,Hatchback,2026-06-02,9,8348,2026,2026-06,Tuesday,2026-06-01/2026-06-07,927.5555555555555
885,159,223,Bangalore,Kia Seltos,Hatchback,2026-06-03,5,12823,2026,2026-06,Wednesday,2026-06-01/2026-06-07,2564.6
886,177,217,Delhi,Tata Nexon,Sedan,2026-06-04,7,10736,2026,2026-06,Thursday,2026-06-01/2026-06-07,1533.7142857142858
887,159,212,Delhi,Tata Nexon,SUV,2026-06-05,9,4205,2026,2026-06,Friday,2026-06-01/2026-06-07,467.22222222222223
888,173,217,Bangalore,Hyundai Creta,Hatchback,2026-06-06,5,5197,2026,2026-06,Saturday,2026-06-01/2026-06-07,1039.4
889,125,296,Mumbai,Swift Dzire,SUV,2026-06-07,8,7138,2026,2026-06,Sunday,2026-06-01/2026-06-07,892.25
890,125,270,Bangalore,Hyundai Creta,Hatchback,2026-06-08,1,5569,2026,2026-06,Monday,2026-06-08/2026-06-14,5569.0
891,162,214,Pune,Maruti Alto,Sedan,2026-06-09,5,8023,2026,2026-06,Tuesday,2026-06-08/2026-06-14,1604.6
892,128,277,Pune,Hyundai Creta,Hatchback,2026-06-10,8,14829,2026,2026-06,Wednesday,2026-06-08/2026-06-14,1853.625
893,199,286,Pune,Tata Nexon,Hatchback,2026-06-11,1,10683,2026,2026-06,Thursday,2026-06-08/2026-06-14,10683.0
894,175,271,Mumbai,Swift Dzire,Hatchback,2026-06-12,6,4272,2026,2026-06,Friday,2026-06-08/2026-06-14,712.0
895,197,211,Pune,Swift Dzire,Hatchback,2026-06-13,1,4101,2026,2026-06,Saturday,2026-06-08/2026-06-14,4101.0
896,197,214,Mumbai,Maruti Alto,Sedan,2026-06-14,4,11997,2026,2026-06,Sunday,2026-06-08/2026-06-14,2999.25
897,158,271,Pune,Kia Seltos,Hatchback,2026-06-15,3,13654,2026,2026-06,Monday,2026-06-15/2026-06-21,4551.333333333333
898,172,243,Bangalore,Tata Nexon,SUV,2026-06-16,8,12183,2026,2026-06,Tuesday,2026-06-15/2026-06-21,1522.875
899,121,242,Bangalore,Kia Seltos,SUV,2026-06-17,5,13530,2026,2026-06,Wednesday,2026-06-15/2026-06-21,2706.0
900,182,259,Pune,Swift Dzire,Hatchback,2026-06-18,1,2627,2026,2026-06,Thursday,2026-06-15/2026-06-21,2627.0
901,104,215,Pune,Maruti Alto,SUV,2026-06-19,8,5644,2026,2026-06,Friday,2026-06-15/2026-06-21,705.5
902,151,203,Pune,Swift Dzire,Hatchback,2026-06-20,7,9712,2026,2026-06,Saturday,2026-06-15/2026-06-21,1387.4285714285713
903,193,227,Delhi,Swift Dzire,Sedan,2026-06-21,6,13405,2026,2026-06,Sunday,2026-06-15/2026-06-21,2234.1666666666665
904,147,284,Delhi,Hyundai Creta,SUV,2026-06-22,2,2696,2026,2026-06,Monday,2026-06-22/2026-06-28,1348.0
905,198,233,Bangalore,Tata Nexon,Hatchback,2026-06-23,4,12120,2026,2026-06,Tuesday,2026-06-22/2026-06-28,3030.0
906,170,260,Pune,Swift Dzire,SUV,2026-06-24,6,12709,2026,2026-06,Wednesday,2026-06-22/2026-06-28,2118.1666666666665
907,193,274,Mumbai,Hyundai Creta,Sedan,2026-06-25,1,9576,2026,2026-06,Thursday,2026-06-22/2026-06-28,9576.0
908,189,289,Pune,Hyundai Creta,SUV,2026-06-26,4,6304,2026,2026-06,Friday,2026-06-22/2026-06-28,1576.0
909,195,229,Bangalore,Tata Nexon,SUV,2026-06-27,4,11243,2026,2026-06,Saturday,2026-06-22/2026-06-28,2810.75
910,167,265,Pune,Swift Dzire,SUV,2026-06-28,3,12341,2026,2026-06,Sunday,2026-06-22/2026-06-28,4113.666666666667
911,168,200,Bangalore,Kia Seltos,Hatchback,2026-06-29,9,7706,2026,2026-06,Monday,2026-06-29/2026-07-05,856.2222222222222
912,122,265,Delhi,Tata Nexon,Hatchback,2026-06-30,8,14866,2026,2026-06,Tuesday,2026-06-29/2026-07-05,1858.25
913,197,292,Mumbai,Maruti Alto,SUV,2026-07-01,2,1165,2026,2026-07,Wednesday,2026-06-29/2026-07-05,582.5
914,189,213,Bangalore,Kia Seltos,Hatchback,2026-07-02,4,14460,2026,2026-07,Thursday,2026-06-29/2026-07-05,3615.0
915,170,235,Delhi,Swift Dzire,Hatchback,2026-07-03,1,9737,2026,2026-07,Friday,2026-06-29/2026-07-05,9737.0
916,148,246,Delhi,Hyundai Creta,Sedan,2026-07-04,3,9544,2026,2026-07,Saturday,2026-06-29/2026-07-05,3181.3333333333335
917,182,260,Bangalore,Tata Nexon,Sedan,2026-07-05,2,6276,2026,2026-07,Sunday,2026-06-29/2026-07-05,3138.0
918,100,264,Bangalore,Hyundai Creta,SUV,2026-07-06,5,5781,2026,2026-07,Monday,2026-07-06/2026-07-12,1156.2
919,171,255,Pune,Kia Seltos,SUV,2026-07-07,3,10647,2026,2026-07,Tuesday,2026-07-06/2026-07-12,3549.0
920,160,210,Bangalore,Kia Seltos,Hatchback,2026-07-08,3,13723,2026,2026-07,Wednesday,2026-07-06/2026-07-12,4574.333333333333
921,175,292,Bangalore,Swift Dzire,Sedan,2026-07-09,1,4212,2026,2026-07,Thursday,2026-07-06/2026-07-12,4212.0
922,118,270,Pune,Kia Seltos,SUV,2026-07-10,3,8936,2026,2026-07,Friday,2026-07-06/2026-07-12,2978.6666666666665
923,118,284,Delhi,Tata Nexon,Sedan,2026-07-11,3,11528,2026,2026-07,Saturday,2026-07-06/2026-07-12,3842.6666666666665
924,136,288,Bangalore,Kia Seltos,Hatchback,2026-07-12,6,6089,2026,2026-07,Sunday,2026-07-06/2026-07-12,1014.8333333333334
925,103,262,Bangalore,Tata Nexon,Sedan,2026-07-13,6,4165,2026,2026-07,Monday,2026-07-13/2026-07-19,694.1666666666666
926,149,287,Mumbai,Maruti Alto,SUV,2026-07-14,7,6081,2026,2026-07,Tuesday,2026-07-13/2026-07-19,868.7142857142857
927,122,210,Mumbai,Kia Seltos,Sedan,2026-07-15,8,11392,2026,2026-07,Wednesday,2026-07-13/2026-07-19,1424.0
928,196,283,Delhi,Maruti Alto,SUV,2026-07-16,5,10208,2026,2026-07,Thursday,2026-07-13/2026-07-19,2041.6
929,118,243,Mumbai,Kia Seltos,SUV,2026-07-17,4,3743,2026,2026-07,Friday,2026-07-13/2026-07-19,935.75
930,133,247,Mumbai,Swift Dzire,Hatchback,2026-07-18,7,14541,2026,2026-07,Saturday,2026-07-13/2026-07-19,2077.285714285714
931,123,226,Mumbai,Tata Nexon,Sedan,2026-07-19,5,7462,2026,2026-07,Sunday,2026-07-13/2026-07-19,1492.4
932,184,234,Mumbai,Maruti Alto,SUV,2026-07-20,7,8241,2026,2026-07,Monday,2026-07-20/2026-07-26,1177.2857142857142
933,121,289,Pune,Maruti Alto,Hatchback,2026-07-21,1,13563,2026,2026-07,Tuesday,2026-07-20/2026-07-26,13563.0
934,165,290,Delhi,Hyundai Creta,SUV,2026-07-22,1,9487,2026,2026-07,Wednesday,2026-07-20/2026-07-26,9487.0
935,134,258,Bangalore,Hyundai Creta,Sedan,2026-07-23,9,6436,2026,2026-07,Thursday,2026-07-20/2026-07-26,715.1111111111111
936,176,273,Bangalore,Hyundai Creta,SUV,2026-07-24,1,14489,2026,2026-07,Friday,2026-07-20/2026-07-26,14489.0
937,151,287,Mumbai,Tata Nexon,Sedan,2026-07-25,6,10221,2026,2026-07,Saturday,2026-07-20/2026-07-26,1703.5
938,156,227,Bangalore,Maruti Alto,Sedan,2026-07-26,3,7707,2026,2026-07,Sunday,2026-07-20/2026-07-26,2569.0
939,197,216,Mumbai,Maruti Alto,Sedan,2026-07-27,4,7122,2026,2026-07,Monday,2026-07-27/2026-08-02,1780.5
940,131,262,Mumbai,Hyundai Creta,Hatchback,2026-07-28,2,10787,2026,2026-07,Tuesday,2026-07-27/2026-08-02,5393.5
941,136,277,Pune,Tata Nexon,SUV,2026-07-29,8,11240,2026,2026-07,Wednesday,2026-07-27/2026-08-02,1405.0
942,145,210,Mumbai,Swift Dzire,SUV,2026-07-30,2,11480,2026,2026-07,Thursday,2026-07-27/2026-08-02,5740.0
943,154,247,Delhi,Hyundai Creta,Hatchback,2026-07-31,2,14406,2026,2026-07,Friday,2026-07-27/2026-08-02,7203.0
944,153,296,Delhi,Kia Seltos,Hatchback,2026-08-01,4,4267,2026,2026-08,Saturday,2026-07-27/2026-08-02,1066.75
945,151,291,Bangalore,Hyundai Creta,SUV,2026-08-02,3,2756,2026,2026-08,Sunday,2026-07-27/2026-08-02,918.6666666666666
946,199,283,Bangalore,Tata Nexon,Sedan,2026-08-03,7,13513,2026,2026-08,Monday,2026-08-03/2026-08-09,1930.4285714285713
947,123,256,Bangalore,Kia Seltos,Hatchback,2026-08-04,7,14877,2026,2026-08,Tuesday,2026-08-03/2026-08-09,2125.285714285714
948,199,265,Mumbai,Tata Nexon,SUV,2026-08-05,2,1693,2026,2026-08,Wednesday,2026-08-03/2026-08-09,846.5
949,150,278,Bangalore,Hyundai Creta,Sedan,2026-08-06,4,5500,2026,2026-08,Thursday,2026-08-03/2026-08-09,1375.0
950,110,263,Bangalore,Swift Dzire,Hatchback,2026-08-07,2,2084,2026,2026-08,Friday,2026-08-03/2026-08-09,1042.0
951,123,206,Bangalore,Tata Nexon,Sedan,2026-08-08,5,8179,2026,2026-08,Saturday,2026-08-03/2026-08-09,1635.8
952,178,257,Mumbai,Swift Dzire,Sedan,2026-08-09,8,9632,2026,2026-08,Sunday,2026-08-03/2026-08-09,1204.0
953,169,244,Bangalore,Kia Seltos,SUV,2026-08-10,6,1496,2026,2026-08,Monday,2026-08-10/2026-08-16,249.33333333333334
954,127,215,Mumbai,Swift Dzire,Sedan,2026-08-11,5,6861,2026,2026-08,Tuesday,2026-08-10/2026-08-16,1372.2
955,167,264,Pune,Swift Dzire,Sedan,2026-08-12,9,13785,2026,2026-08,Wednesday,2026-08-10/2026-08-16,1531.6666666666667
956,118,227,Bangalore,Hyundai Creta,Sedan,2026-08-13,1,1751,2026,2026-08,Thursday,2026-08-10/2026-08-16,1751.0
957,184,206,Mumbai,Hyundai Creta,Hatchback,2026-08-14,1,12942,2026,2026-08,Friday,2026-08-10/2026-08-16,12942.0
958,147,241,Bangalore,Kia Seltos,SUV,2026-08-15,4,14111,2026,2026-08,Saturday,2026-08-10/2026-08-16,3527.75
959,158,298,Pune,Kia Seltos,Hatchback,2026-08-16,8,6218,2026,2026-08,Sunday,2026-08-10/2026-08-16,777.25
960,121,262,Mumbai,Swift Dzire,Sedan,2026-08-17,2,4769,2026,2026-08,Monday,2026-08-17/2026-08-23,2384.5
961,176,279,Delhi,Hyundai Creta,Hatchback,2026-08-18,9,12075,2026,2026-08,Tuesday,2026-08-17/2026-08-23,1341.6666666666667
962,117,291,Delhi,Maruti Alto,Sedan,2026-08-19,9,8767,2026,2026-08,Wednesday,2026-08-17/2026-08-23,974.1111111111111
963,114,269,Bangalore,Swift Dzire,Hatchback,2026-08-20,5,12267,2026,2026-08,Thursday,2026-08-17/2026-08-23,2453.4
964,103,277,Bangalore,Maruti Alto,Sedan,2026-08-21,2,10095,2026,2026-08,Friday,2026-08-17/2026-08-23,5047.5
965,168,248,Bangalore,Kia Seltos,Hatchback,2026-08-22,3,14566,2026,2026-08,Saturday,2026-08-17/2026-08-23,4855.333333333333
966,137,271,Mumbai,Kia Seltos,Hatchback,2026-08-23,8,14732,2026,2026-08,Sunday,2026-08-17/2026-08-23,1841.5
967,189,253,Delhi,Maruti Alto,Hatchback,2026-08-24,3,1255,2026,2026-08,Monday,2026-08-24/2026-08-30,418.3333333333333
968,163,290,Bangalore,Kia Seltos,SUV,2026-08-25,7,2497,2026,2026-08,Tuesday,2026-08-24/2026-08-30,356.7142857142857
969,115,258,Delhi,Tata Nexon,Sedan,2026-08-26,1,12805,2026,2026-08,Wednesday,2026-08-24/2026-08-30,12805.0
970,171,218,Mumbai,Kia Seltos,Sedan,2026-08-27,6,3597,2026,2026-08,Thursday,2026-08-24/2026-08-30,599.5
971,176,292,Delhi,Swift Dzire,SUV,2026-08-28,8,2428,2026,2026-08,Friday,2026-08-24/2026-08-30,303.5
972,172,211,Delhi,Tata Nexon,Sedan,2026-08-29,8,9134,2026,2026-08,Saturday,2026-08-24/2026-08-30,1141.75
973,111,292,Bangalore,Swift Dzire,Sedan,2026-08-30,8,8551,2026,2026-08,Sunday,2026-08-24/2026-08-30,1068.875
974,194,298,Pune,Tata Nexon,SUV,2026-08-31,2,11285,2026,2026-08,Monday,2026-08-31/2026-09-06,5642.5
975,169,241,Bangalore,Tata Nexon,SUV,2026-09-01,7,6268,2026,2026-09,Tuesday,2026-08-31/2026-09-06,895.4285714285714
976,102,294,Delhi,Hyundai Creta,Sedan,2026-09-02,1,12739,2026,2026-09,Wednesday,2026-08-31/2026-09-06,12739.0
977,150,205,Bangalore,Tata Nexon,Hatchback,2026-09-03,2,6696,2026,2026-09,Thursday,2026-08-31/2026-09-06,3348.0
978,194,273,Pune,Tata Nexon,Sedan,2026-09-04,3,10040,2026,2026-09,Friday,2026-08-31/2026-09-06,3346.6666666666665
979,182,273,Delhi,Tata Nexon,SUV,2026-09-05,6,1350,2026,2026-09,Saturday,2026-08-31/2026-09-06,225.0
980,163,294,Mumbai,Swift Dzire,Sedan,2026-09-06,2,11048,2026,2026-09,Sunday,2026-08-31/2026-09-06,5524.0
981,177,298,Bangalore,Hyundai Creta,Hatchback,2026-09-07,8,9383,2026,2026-09,Monday,2026-09-07/2026-09-13,1172.875
982,124,273,Pune,Kia Seltos,Hatchback,2026-09-08,6,5018,2026,2026-09,Tuesday,2026-09-07/2026-09-13,836.3333333333334
983,133,205,Delhi,Swift Dzire,Sedan,2026-09-09,8,8878,2026,2026-09,Wednesday,2026-09-07/2026-09-13,1109.75
984,156,259,Bangalore,Maruti Alto,Hatchback,2026-09-10,1,10432,2026,2026-09,Thursday,2026-09-07/2026-09-13,10432.0
985,120,215,Mumbai,Kia Seltos,Hatchback,2026-09-11,9,5650,2026,2026-09,Friday,2026-09-07/2026-09-13,627.7777777777778
986,175,226,Mumbai,Hyundai Creta,SUV,2026-09-12,4,8726,2026,2026-09,Saturday,2026-09-07/2026-09-13,2181.5
987,122,204,Pune,Tata Nexon,Sedan,2026-09-13,1,7931,2026,2026-09,Sunday,2026-09-07/2026-09-13,7931.0
988,126,267,Mumbai,Maruti Alto,SUV,2026-09-14,6,4564,2026,2026-09,Monday,2026-09-14/2026-09-20,760.6666666666666
989,183,217,Bangalore,Tata Nexon,Hatchback,2026-09-15,6,13947,2026,2026-09,Tuesday,2026-09-14/2026-09-20,2324.5
990,174,251,Bangalore,Tata Nexon,SUV,2026-09-16,1,6298,2026,2026-09,Wednesday,2026-09-14/2026-09-20,6298.0
991,170,292,Pune,Tata Nexon,Hatchback,2026-09-17,7,8160,2026,2026-09,Thursday,2026-09-14/2026-09-20,1165.7142857142858
992,138,224,Delhi,Hyundai Creta,Hatchback,2026-09-18,1,13220,2026,2026-09,Friday,2026-09-14/2026-09-20,13220.0
993,176,236,Delhi,Swift Dzire,SUV,2026-09-19,4,13771,2026,2026-09,Saturday,2026-09-14/2026-09-20,3442.75
994,196,266,Bangalore,Swift Dzire,Hatchback,2026-09-20,8,8365,2026,2026-09,Sunday,2026-09-14/2026-09-20,1045.625
995,185,230,Bangalore,Swift Dzire,Sedan,2026-09-21,5,3555,2026,2026-09,Monday,2026-09-21/2026-09-27,711.0
996,120,259,Delhi,Maruti Alto,Sedan,2026-09-22,4,7790,2026,2026-09,Tuesday,2026-09-21/2026-09-27,1947.5
997,168,293,Bangalore,Kia Seltos,SUV,2026-09-23,9,5710,2026,2026-09,Wednesday,2026-09-21/2026-09-27,634.4444444444445
998,106,209,Delhi,Kia Seltos,SUV,2026-09-24,4,11443,2026,2026-09,Thursday,2026-09-21/2026-09-27,2860.75
999,118,247,Pune,Tata Nexon,SUV,2026-09-25,7,2725,2026,2026-09,Friday,2026-09-21/2026-09-27,389.2857142857143
1000,101,239,Bangalore,Tata Nexon,Sedan,2026-09-26,2,9053,2026,2026-09,Saturday,2026-09-21/2026-09-27,4526.5
